Date,Close,High,Low,Open,Volume,EMA_50,EMA_200,MACD_line,MACD_hist,MACD_signal_line,RSI_14,Signal
2025-03-03,2890.199951171875,2891.800048828125,2863.39990234375,2872.699951171875,423,2806.7101178055614,2591.70286865378,31.122027396977956,-12.90975519086465,44.031782587842606,54.62081531281465,0
2025-03-04,2909.60009765625,2927.89990234375,2886.10009765625,2886.10009765625,885,2810.7450189761767,2594.8660251612678,30.10674290927409,-11.140031742854816,41.246774652128906,57.13712656752052,0
2025-03-05,2915.300048828125,2922.0,2893.0,2916.699951171875,551,2814.845216225273,2598.0544234067092,29.422892274109017,-9.459105902415914,38.88199817652493,57.87619737762615,0
2025-03-06,2916.60009765625,2918.60009765625,2903.800048828125,2904.0,870,2818.83560373237,2601.2240321057097,28.655515845107857,-8.181185865133664,36.83670171024152,58.05384937404455,0
2025-03-07,2904.699951171875,2927.300048828125,2900.5,2900.89990234375,531,2822.2028330437233,2604.2436929919404,26.778436976394914,-8.046611787077289,34.8250487634722,55.7366637818058,0
2025-03-10,2891.0,2915.10009765625,2880.199951171875,2910.10009765625,55,2824.9007611596558,2607.0969895790854,23.909750168377286,-8.73223887607594,32.641989044453226,53.108541503289516,0
2025-03-11,2912.89990234375,2916.699951171875,2880.39990234375,2884.39990234375,197,2828.3517078727577,2610.1398046314703,23.13672849529121,-7.604208439329614,30.740936934620823,56.629094826148965,0
2025-03-12,2939.10009765625,2939.10009765625,2910.0,2912.0,213,2832.6947819819143,2613.413041377986,24.357462383240545,-5.106779641104225,29.46424202434477,60.45437029099596,0
2025-03-13,2984.300048828125,2988.0,2935.199951171875,2937.10009765625,2366,2838.6400865641185,2617.1034593625645,28.64199401419637,-0.6577984081187225,29.299792422315093,66.02210813928187,0
2025-03-14,2994.5,3004.800048828125,2986.0,2994.39990234375,1800,2844.7522400321923,2620.8586488216433,32.48608761895002,2.549036157307942,29.93705146164208,67.14622227301662,0
2025-03-17,3000.0,3001.5,2989.0,2991.0,214,2850.84038748191,2624.631199579637,35.566376481717725,4.503460016060515,31.06291646565721,67.76549823205758,0
2025-03-18,3035.10009765625,3039.199951171875,3004.39990234375,3006.39990234375,428,2858.0662584691395,2628.7154672221905,40.37440117034794,7.449187763752583,32.925213406595354,71.46246601775066,0
2025-03-19,3035.89990234375,3050.89990234375,3030.89990234375,3035.199951171875,175,2865.040126856379,2632.7670536413107,43.74506702773215,8.655882896909432,35.089184130822716,71.54255649662281,0
2025-03-20,3040.0,3047.300048828125,3034.39990234375,3047.300048828125,185,2871.9012983522075,2636.8191227593074,46.2144561361215,8.900217604239025,37.314238531882474,71.97674465220851,0
2025-03-21,3018.199951171875,3037.5,3000.89990234375,3034.5,151,2877.6385004235667,2640.6139568728654,45.88346699958356,6.855382774160866,39.028084225422695,66.1938206200172,0
2025-03-24,3013.10009765625,3024.300048828125,3006.0,3024.300048828125,137,2882.950719922888,2644.3202866319043,44.69443059222294,4.533077093440198,40.161353498782745,64.8805485185025,0
2025-03-25,3023.699951171875,3028.800048828125,3023.699951171875,3026.39990234375,74,2888.470297618927,2648.0952086671277,44.09908348123827,3.1501839859644107,40.94889949527386,66.37382947209494,0
2025-03-26,3020.89990234375,3033.199951171875,3019.5,3033.199951171875,83,2893.663615451273,2651.8047081066966,42.906724060630495,1.5662596522853107,41.340464408345184,65.5805625164298,0
2025-03-27,3060.199951171875,3065.0,3025.5,3025.5,124359,2900.1944521461987,2655.868342366052,44.618620443188775,2.6225248278748694,41.996095615313905,70.84701002970503,0
2025-03-28,3086.5,3094.89990234375,3066.800048828125,3069.699951171875,31206,2907.5005520620343,2660.153234481813,47.54938508882469,4.44263157880863,43.10675351001606,73.7424606638383,0
2025-03-31,3122.800048828125,3132.5,3086.0,3091.0,3438,2915.9436695822733,2664.756685370831,52.199425272249755,7.2741374097869524,44.9252878624628,77.1201626702526,0
2025-04-01,3118.89990234375,3149.5,3104.0,3129.699951171875,1721,2923.9027375337037,2669.275523350661,54.936631106410005,8.009074595157756,46.92755651125225,75.98912480996273,0
2025-04-02,3139.89990234375,3168.60009765625,3117.39990234375,3120.699951171875,5946,2932.373214585078,2673.9583529923834,58.13032079292998,8.962211425342183,49.168109367587796,77.87101292750454,0
2025-04-03,3097.0,3166.89990234375,3052.0,3150.0,5516,2938.829166954291,2678.1677226143497,56.547831092064825,5.903777379581619,50.644053712483206,66.41859503812694,0
2025-04-04,3012.0,3127.699951171875,3011.0,3110.5,3247,2941.698611387456,2681.489436817192,47.882942225665374,-2.2088891894542684,50.09183141511964,50.55413341355029,0
2025-04-07,2951.300048828125,3050.800048828125,2949.699951171875,3016.39990234375,4424,2942.0751383459137,2684.1741195237687,35.70637573001022,-11.508364548087542,47.214740278097764,42.70886536004639,0
2025-04-08,2968.39990234375,3014.5,2968.39990234375,2994.0,3213,2943.1074820321032,2687.0022367657584,27.12351136879124,-16.07298312744522,43.19649449623646,45.28487364195572,0
2025-04-09,3056.5,3090.39990234375,2965.800048828125,2965.800048828125,2175,2947.5542474426093,2690.6788314248056,27.11787316242271,-12.862897067051001,39.98077022947371,56.20953676934871,0
2025-04-10,3155.199951171875,3167.0,3072.10009765625,3073.89990234375,3456,2955.697216216306,2695.3009321188065,34.67792055105929,-4.24227974273154,38.92020029379083,64.71055120652089,0
2025-04-11,3222.199951171875,3235.0,3182.10009765625,3182.10009765625,862,2966.1483038616225,2700.5437084277924,45.550573968924255,5.30429894010674,40.246275028817514,69.09630432706504,0
2025-04-14,3204.800048828125,3228.800048828125,3194.5,3215.5,263,2975.5071958210933,2705.561184451676,52.161913366110184,9.532510669834132,42.62940269627605,66.775321199449,0
2025-04-15,3218.699951171875,3218.699951171875,3214.0,3216.0,390,2985.044166619163,2710.6670428270018,57.856124039577026,12.181377074640778,45.67474696493625,67.70847941025131,0
2025-04-16,3326.60009765625,3334.89990234375,3238.300048828125,3238.300048828125,1874,2998.4385168559115,2716.795729939731,70.26549025213444,19.67259462975855,50.59289562237589,73.84868589898393,0
2025-04-17,3308.699951171875,3345.0,3287.800048828125,3345.0,824,3010.6056319271256,2722.6853241808467,77.75924992701175,21.733083443708686,56.026166483303065,71.42236661014978,0
2025-04-21,3406.199951171875,3418.5,3342.199951171875,3342.199951171875,78,3026.1191346426062,2729.4864647479217,90.52206163893015,27.59671612450167,62.925345514428486,76.04004686477481,0
2025-04-22,3400.800048828125,3485.60009765625,3361.699951171875,3422.199951171875,785,3040.812503826352,2736.1662019029486,99.05906365772489,28.906974514637128,70.15208914308776,75.31420756109371,0
2025-04-23,3276.300048828125,3370.300048828125,3256.199951171875,3321.199951171875,331,3050.047309512696,2741.5406680415076,94.68709585298848,19.628005367920565,75.05909048506791,60.88408504634118,0
2025-04-24,3332.0,3353.89990234375,3304.89990234375,3305.39990234375,560,3061.1042777671,2747.4158852749256,94.6260106766299,15.65353615324959,78.97247452338031,64.18983204130089,0
2025-04-25,3282.39990234375,3355.5,3266.10009765625,3355.5,162,3069.78253755442,2752.739109325362,89.54308987725653,8.456492283100971,81.08659759415556,59.37755286692234,0
2025-04-28,3332.5,3332.5,3284.5,3284.5,1300,3080.0851831405207,2758.5078744067014,88.53689943577001,5.960241473291546,82.57665796247846,62.440536519445416,0
2025-04-29,3318.800048828125,3340.0,3299.89990234375,3340.0,1278,3089.4465504223876,2764.0829209183576,85.64673247860674,2.4560596129026067,83.19067286570413,61.084184228279824,0
2025-04-30,3305.0,3318.699951171875,3268.0,3318.699951171875,207,3097.8996268764117,2769.465180411707,81.3054669221342,-1.5081647548559545,82.81363167699016,59.67792343316285,0
2025-05-01,3210.0,3275.0,3198.60009765625,3272.89990234375,2131,3102.295719940082,2773.8486114523866,69.39928488304986,-10.731477435152243,80.1307623182021,50.97745036399271,0
2025-05-02,3231.89990234375,3257.0,3225.0,3239.89990234375,1349,3107.3782368970888,2778.4063357398627,61.02720529713724,-15.282845616851887,76.31005091398913,52.68978005632704,0
2025-05-05,3311.300048828125,3315.699951171875,3239.699951171875,3242.699951171875,244,3115.375170698306,2783.708760745716,60.10633177647651,-12.962975310010108,73.06930708648662,58.367659053827914,0
2025-05-06,3411.39990234375,3430.89990234375,3356.800048828125,3365.5,2357,3126.98398370401,2789.9544437466916,66.68505073131928,-5.107405084133873,71.79245581545315,64.20078658821582,0
2025-05-07,3381.39990234375,3418.699951171875,3364.699951171875,3418.699951171875,1080,3136.9610785526274,2795.8394731854683,68.68621172749135,-2.4849952703694385,71.17120699786079,61.42315124155762,0
2025-05-08,3296.60009765625,3390.0,3288.699951171875,3390.0,200,3143.2214322429654,2800.822165966272,62.70666727104526,-6.771631781452427,69.47829905249769,54.27501074764463,0
2025-05-09,3335.39990234375,3335.5,3299.0,3299.0,216,3150.757842835153,2806.1413474227647,60.40237421304846,-7.26073987155938,67.66311408460784,56.75481886617667,0
2025-05-12,3220.0,3300.699951171875,3205.0,3300.699951171875,886,3153.4732215475,2810.259343965822,48.70298004374217,-15.168107232692535,63.87108727643471,48.35505739103006,0
2025-05-13,3240.300048828125,3251.39990234375,3223.5,3232.0,2424,3156.878195166348,2814.538355954502,40.60114542964948,-18.615953477428192,59.21709890707767,49.76356547730353,0
2025-05-14,3181.39990234375,3233.0,3171.699951171875,3233.0,3518,3157.8398307419325,2818.188719600166,29.0922759078353,-24.099858399393895,53.192134307229196,45.85578918894894,0
2025-05-15,3220.699951171875,3228.10009765625,3125.0,3151.0,652,3160.304933503891,2822.1938064814767,22.878866064694193,-24.250614594028008,47.1294806587222,48.7477508502095,0
2025-05-16,3182.0,3228.10009765625,3173.89990234375,3227.699951171875,199,3161.155720425307,2825.7739676110145,14.66290650932342,-25.97325931951903,40.63616582884245,46.13457271126181,0
2025-05-19,3228.89990234375,3241.0,3228.300048828125,3234.39990234375,266,3163.812355010344,2829.7851709416886,11.80010526106389,-23.068848454222852,34.86895371528674,49.656679316654646,0
2025-05-20,3280.300048828125,3293.199951171875,3207.5,3219.0,356,3168.3804998659434,2834.2679060450364,13.522992261766376,-17.076769162816298,30.599761424582674,53.26350866310331,0
2025-05-21,3309.300048828125,3317.5,3290.199951171875,3293.39990234375,979,3173.90675668799,2838.994594032928,17.032114643949626,-10.854117424506441,27.886232068456067,55.21314077033304,0
2025-05-22,3292.300048828125,3328.0,3282.699951171875,3327.300048828125,1210,3178.5496308895636,2843.5050960706913,18.231203522936994,-7.7240228364152586,25.955226359352253,53.79641591788048,0
2025-05-23,3363.60009765625,3363.60009765625,3323.5,3328.0,47,3185.8065119392377,2848.6801707133336,24.650650801618667,-1.0436604461868697,25.694311247805537,58.595082473095886,0
2025-05-27,3299.10009765625,3341.0,3296.300048828125,3332.5,189,3190.2493976536302,2853.161961031174,24.253914045012152,-1.1523177622347092,25.40623180724686,53.2111216416138,0
2025-05-28,3293.60009765625,3293.60009765625,3293.60009765625,3293.60009765625,127758,3194.3023662811843,2857.5444300523195,23.22793608419488,-1.7426365784415871,24.970572662636467,52.76589444584784,0
2025-05-29,3317.10009765625,3328.800048828125,3242.39990234375,3283.699951171875,24370,3199.1179635900107,2862.117123262309,24.03404524783673,-0.7492219318397915,24.78326717967652,54.51702292284737,0
2025-05-30,3288.89990234375,3318.0,3270.89990234375,3315.10009765625,2213,3202.6388239332946,2866.36371807904,22.142131772794983,-2.1129083255052343,24.255040098300217,52.02449996674594,0
2025-06-02,3370.60009765625,3380.800048828125,3296.89990234375,3296.89990234375,976,3209.2255405498813,2871.3809954877684,26.924925892516512,2.1359086353730348,24.789017257143477,58.013717901184876,0
2025-06-03,3350.199951171875,3390.0,3331.300048828125,3385.10009765625,6410,3214.753948809567,2876.1453632060184,28.737930387646884,3.159130504402725,25.57879988324416,56.129476791019464,0
2025-06-04,3373.5,3380.0,3344.0,3355.0,207,3220.9792841503686,2881.0941655621777,31.689571076529774,4.8886169546284926,26.80095412190128,57.81476610161775,0
2025-06-05,3350.699951171875,3400.0,3343.699951171875,3371.5,731,3226.0663691316045,2885.7668599463536,31.82216805074404,4.016971143074205,27.805196907669835,55.565352308486396,0
2025-06-06,3322.699951171875,3364.300048828125,3306.0,3364.300048828125,81,3229.8559213684775,2890.1144528938717,29.329790545632477,1.219674910370113,28.110115635262364,52.84609431392825,0
2025-06-09,3332.10009765625,3334.60009765625,3290.0,3315.60009765625,1887,3233.8654969091745,2894.5123200059356,27.792699735017777,-0.2539327201956709,28.046632455213448,53.665895215479416,0
2025-06-10,3320.89990234375,3344.300048828125,3302.0,3302.0,65,3237.2786108477853,2898.75498251676,25.378237511060433,-2.134715955322413,27.512953466382847,52.494825168784885,0
2025-06-11,3321.300048828125,3356.0,3321.300048828125,3328.0,2106,3240.5735691999557,2902.959411037271,23.2292746618582,-3.4269430436197226,26.65621770547792,52.53467615152522,0
2025-06-12,3380.89990234375,3395.89990234375,3353.39990234375,3363.0,1818,3246.0765626565753,2907.71503781644,26.03529750020425,-0.4967361642189374,26.53203366442319,58.164033195483086,0
2025-06-13,3431.199951171875,3444.0,3407.300048828125,3407.300048828125,499,3253.336303382666,2912.9238429244547,31.94958940257402,4.334044590520662,27.615544812053358,62.23484914991387,0
2025-06-16,3396.39990234375,3442.0,3385.39990234375,3442.0,480,3258.946640596826,2917.734549983353,33.4431237283693,4.662063133052754,28.781060595316546,58.027923667969986,0
2025-06-17,3386.60009765625,3398.300048828125,3376.10009765625,3398.300048828125,1477,3263.952658520725,2922.3998788159197,33.45040268400999,3.7354736709547502,29.714929013055237,56.8622487303107,0
2025-06-18,3389.800048828125,3391.89990234375,3365.10009765625,3385.300048828125,0,3268.887850297486,2927.0506267762403,33.3301711594454,2.8921937171121286,30.43797744233327,57.16483657010373,0
2025-06-20,3368.10009765625,3372.89990234375,3341.0,3350.0,709,3272.7785266644964,2931.4391787252953,31.125091425241408,0.549691186326509,30.5754002389149,54.379185256488384,0
2025-06-23,3377.699951171875,3387.89990234375,3350.0,3365.89990234375,30,3276.893092331453,2935.879584421281,29.808563236724694,-0.6134696017521648,30.42203283847686,55.41428932138476,0
2025-06-24,3317.39990234375,3358.0,3301.0,3358.0,538,3278.4815946848767,2939.675806490161,23.627136251036518,-5.435917269952274,29.06305352098879,48.04086044675985,0
2025-06-25,3327.10009765625,3331.199951171875,3310.60009765625,3321.60009765625,373,3280.388202644538,2943.5307745614655,19.288687540727096,-7.819492784209359,27.108180324936455,49.21159859304043,0
2025-06-26,3333.5,3333.5,3332.39990234375,3332.39990234375,2058,3282.471018227105,2947.411065361849,16.180337455618883,-8.74227429545406,24.922611751072942,50.01187899723577,0
2025-06-27,3273.699951171875,3318.699951171875,3253.800048828125,3318.699951171875,284,3282.1270548131743,2950.6577209420484,8.790254861844915,-12.905885511382426,21.69614037322734,43.167318235004565,0
2025-06-30,3294.39990234375,3306.89990234375,3262.0,3265.89990234375,1242,3282.6083429516284,2954.078041155001,4.551408423318662,-13.715785559926942,18.267193983245605,45.92607113503901,0
2025-07-01,3336.699951171875,3354.10009765625,3310.10009765625,3310.10009765625,371,3284.7295824896773,2957.8852243392485,4.552869856081088,-10.971459301731615,15.524329157812703,51.14498397915188,0
2025-07-02,3348.0,3357.5,3329.0,3329.0,39,3287.2107753332198,2961.7669634005497,5.403558693040395,-8.096616371817847,13.500175064858242,52.46485376699118,0
2025-07-03,3331.60009765625,3362.0,3322.300048828125,3362.0,0,3288.951533071378,2965.4468950846863,4.7002194616065935,-7.039964482601318,11.740183944207912,50.33928764937053,0
2025-07-04,3332.5,3342.0,3332.5,3342.0,0,3290.6593160881866,2969.099164785336,4.167393533213726,-6.058232328795349,10.225625862009075,50.45789712694396,0
2025-07-07,3332.199951171875,3333.300048828125,3299.199951171875,3305.5,254,3292.2883606012724,2972.712107933461,3.678510138261572,-5.2376925789980024,8.916202717259575,50.41466122366579,0
2025-07-08,3307.0,3334.5,3287.60009765625,3330.39990234375,909,3292.8652876365168,2976.0383556157153,1.2433089787814424,-6.138314990782506,7.3816239695639485,46.78850116078928,0
2025-07-09,3311.60009765625,3314.0,3282.0,3289.39990234375,114,3293.599986068663,2979.377278422089,-0.31182156366094205,-6.154756426579913,5.842934862918971,47.53040878398472,0
2025-07-10,3317.39990234375,3330.5,3311.60009765625,3323.60009765625,209,3294.533316118667,2982.7406876153395,-1.0640126795206015,-5.525558033951658,4.461545354431056,48.50525972216961,0
2025-07-11,3356.0,3370.0,3330.5,3330.5,776,3296.9437743100916,2986.454710624142,1.4379993667230337,-2.418836790166418,3.8568361568894516,54.55671673958542,0
2025-07-14,3351.5,3375.5,3350.0,3367.0,583,3299.0832341410687,2990.087002060718,3.0229033987748153,-0.6671462064917089,3.690049605266524,53.763497232903596,0
2025-07-15,3329.800048828125,3341.0,3329.800048828125,3341.0,210,3300.2878151091886,2993.467231381787,2.4991380495057456,-0.9527292446086228,3.4518672941143684,49.989069306577704,0
2025-07-16,3352.5,3352.89990234375,3329.5,3341.199951171875,10,3302.3353517715736,2997.039696741172,3.8711226921427624,0.3354043184227149,3.5357183737200475,53.654476810832996,0
2025-07-17,3340.10009765625,3340.800048828125,3313.800048828125,3313.800048828125,667,3303.8163221984237,3000.453233068685,3.912758077702165,0.30163176318569374,3.611126314516471,51.43674595428525,0
2025-07-18,3353.0,3353.0,3338.199951171875,3338.199951171875,602,3305.745093876917,3003.9611610978527,4.929840597198108,1.0549714261453094,3.874869171052799,53.58608022295884,0
2025-07-21,3401.89990234375,3411.699951171875,3350.300048828125,3350.300048828125,53,3309.515870679538,3007.920750562986,9.571366512006534,4.557197872762988,5.014168639243547,60.688717671481335,0
2025-07-22,3439.199951171875,3441.0,3395.60009765625,3411.0,39,3314.601520894924,3012.212085892428,16.074316733408068,8.848118475331617,7.226198258076451,65.078566405351,0
2025-07-23,3394.10009765625,3433.89990234375,3388.10009765625,3430.300048828125,63,3317.719112140466,3016.0119666064966,17.3883285439897,8.1297042287306,9.258624315259102,56.817022256024956,0
2025-07-24,3371.0,3371.0,3367.0,3367.0,1175,3319.808558723193,3019.5441858442427,16.376924553559547,5.6946401906403565,10.68228436291919,53.09883217359572,0
2025-07-25,3334.0,3345.0,3326.5,3344.0,67,3320.365085832088,3022.673099417932,12.446315449335088,1.4112248691327167,11.035090580202372,47.71289281521625,0
2025-07-28,3309.10009765625,3326.800048828125,3309.10009765625,3326.60009765625,533,3319.9233215898985,3025.5231193009004,7.238623053084666,-3.037174021694165,10.275797074778831,44.44561535815407,0
2025-07-29,3323.39990234375,3323.39990234375,3323.39990234375,3323.39990234375,113144,3320.0596580900497,3028.487067390879,4.216755902284149,-4.847232937995747,9.063988840279896,46.702823536033314,0
2025-07-30,3295.800048828125,3331.800048828125,3263.89990234375,3325.800048828125,19252,3319.108300864092,3031.146898051946,-0.4005557459117881,-7.5716356689533475,7.171079923041559,43.065791999234705,0
2025-07-31,3293.199951171875,3312.0,3272.89990234375,3272.89990234375,3704,3318.092287150672,3033.7543911178163,-4.220958066838648,-9.113630391904167,4.892672325065519,42.728204667896954,0
2025-08-01,3347.699951171875,3360.60009765625,3281.0,3286.199951171875,3420,3319.2533720142483,3036.878227536265,-2.8184703346096285,-6.168914127740118,3.3504437931304896,51.338713463299726,0
2025-08-04,3374.39990234375,3386.5,3347.39990234375,3367.60009765625,351,3321.4159810467777,3040.2366521612153,0.4423747950595498,-2.326455198456752,2.768829993516302,54.914896482548784,0
2025-08-05,3381.89990234375,3387.199951171875,3351.199951171875,3378.5,915,3323.787899529012,3043.63628649139,3.5904172779050896,0.6572698275110302,2.9331474503940593,55.89541404918181,0
2025-08-06,3380.0,3383.300048828125,3361.300048828125,3380.699951171875,1492,3325.992295625914,3046.9831891133663,5.864356731027328,2.344967424506615,3.519389306520713,55.5657404933604,0
2025-08-07,3400.300048828125,3422.89990234375,3384.89990234375,3384.89990234375,5464,3328.9063251632556,3050.4987797572944,9.198480063996158,4.543272605980356,4.655207458015802,58.389704896862945,0
2025-08-08,3439.10009765625,3477.0,3402.5,3438.800048828125,7657,3333.2276495747456,3054.3654595373837,14.801019561141402,8.11664968250048,6.684369878640922,63.20330450207336,0
2025-08-11,3353.10009765625,3383.89990234375,3349.199951171875,3383.89990234375,1488,3334.0069612642164,3057.3379434987655,12.16140213513063,4.381625805191765,7.779776329938864,49.527165580456206,0
2025-08-12,3348.89990234375,3356.199951171875,3330.10009765625,3356.199951171875,1611,3334.590998169296,3060.2390575171235,9.619676011360298,1.4719197451371464,8.147756266223151,48.96984108567051,0
2025-08-13,3358.699951171875,3363.39990234375,3358.699951171875,3358.800048828125,1011,3335.5364473066525,3063.208817652992,8.300439484594335,0.12214657469694679,8.178292909897388,50.37306050648856,0
2025-08-14,3335.199951171875,3356.0,3328.89990234375,3346.800048828125,592,3335.5232513797982,3065.915197090991,5.297613835594348,-2.3045432594424327,7.60215709503678,47.03320594802139,0
2025-08-15,3336.0,3346.800048828125,3335.89990234375,3346.800048828125,1185,3335.54194740412,3068.60260806521,2.948422548900453,-3.722987636909062,6.671410185809515,47.16164934533186,0
2025-08-18,3331.699951171875,3347.800048828125,3331.699951171875,3333.5,646,3335.3912808852087,3071.220492076222,0.7312639699139254,-4.752116972716472,5.483380942630397,46.508841750751024,0
2025-08-19,3313.39990234375,3343.5,3313.39990234375,3330.199951171875,1655,3334.528873883583,3073.6302374520187,-2.4739925323324314,-6.365898779970262,3.891906247637831,43.734356028895405,0
2025-08-20,3343.39990234375,3343.5,3310.10009765625,3310.60009765625,1213,3334.8767573526093,3076.3145127245734,-2.5638773414157185,-5.16462687124284,2.6007495298271213,49.09549291454583,0
2025-08-21,3336.89990234375,3349.39990234375,3326.5,3349.39990234375,142,3334.9560963718695,3078.9074021735205,-3.123600455752694,-4.579479988463852,1.4558795327111584,48.027711684121854,0
2025-08-22,3374.39990234375,3377.699951171875,3349.39990234375,3349.39990234375,1240,3336.5029122923356,3081.8476260558114,-0.535080383443983,-1.5927679329241131,1.05768754948013,54.214574758260085,0
2025-08-25,3373.800048828125,3378.0,3366.0,3366.0,1044,3337.9655450976607,3084.7526252873768,1.4512086278982679,0.31481686273451004,1.1363917651637578,54.103625690009366,0
2025-08-26,3388.60009765625,3396.5,3371.10009765625,3378.89990234375,905,3339.9512138254486,3087.7759832213956,4.171510652955021,2.4280951102330106,1.7434155427220106,56.47059670960733,0
2025-08-27,3404.60009765625,3404.60009765625,3382.0,3397.0,3222,3342.486464171755,3090.9284619719915,7.5316161067412395,4.630560451215382,2.9010556555258566,58.93615723362329,0
2025-08-28,3431.800048828125,3434.60009765625,3400.0,3409.0,1035,3345.988957687691,3094.3202190551374,12.248143651404007,7.4776703967025195,4.770473254701487,62.79427557113433,0
2025-08-29,3473.699951171875,3475.60009765625,3426.60009765625,3432.5,0,3350.9972319419726,3098.0951417627666,19.146291132320584,11.500654302095278,7.645636830225307,67.81132745737027,0
2025-09-02,3549.39990234375,3559.199951171875,3485.699951171875,3485.699951171875,658,3358.777728820474,3102.5857363954133,30.371373826153103,18.180589596742237,12.190784229410866,74.5012976020888,0
2025-09-03,3593.199951171875,3593.699951171875,3553.199951171875,3554.800048828125,72,3367.97075714798,3107.4674698757763,42.313862751187116,24.098462817421,18.215399933766115,77.42487714265833,0
2025-09-04,3565.800048828125,3573.60009765625,3549.89990234375,3549.89990234375,237,3375.728768586417,3112.0279930494316,49.002557160744345,24.629725781582582,24.372831379161763,71.87321522538382,0
2025-09-05,3613.199951171875,3613.199951171875,3567.800048828125,3567.800048828125,925,3385.0413639819253,3117.0147787023916,57.465742344818864,26.474328772525677,30.991413572293187,75.18774441015204,0
2025-09-08,3638.10009765625,3641.0,3590.0,3594.5,97,3394.9652358907224,3122.1997072491963,65.42789920465884,27.549188505892523,37.87871069876632,76.73851759828682,0
2025-09-09,3643.300048828125,3670.39990234375,3627.800048828125,3647.10009765625,535,3404.7038560059145,3127.384785274857,71.33525012331938,26.76523153964245,44.570018583676934,77.06095061083303,0
2025-09-10,3643.60009765625,3655.39990234375,3620.800048828125,3625.0,136,3414.0723360706334,3132.5212560448213,75.17451470829337,24.483596899693154,50.69091780860022,77.08069214791254,0
2025-09-11,3636.89990234375,3636.89990234375,3618.39990234375,3632.89990234375,307,3422.8106720029127,3137.539949042821,76.79130739571428,20.880311669691253,55.91099572602303,75.5177785675411,0
2025-09-12,3649.39990234375,3656.800048828125,3643.0,3655.5,1300,3431.696524173142,3142.633082906512,78.1800616961641,17.815252776112857,60.364808920051246,76.47608879723185,0
2025-09-15,3682.199951171875,3686.39990234375,3635.10009765625,3640.0,210,3441.520187977014,3148.0019074663664,80.99370429737883,16.503116301862065,64.49058799551676,78.81897617104485,0
2025-09-16,3688.89990234375,3698.60009765625,3681.39990234375,3681.39990234375,373,3451.221353246298,3153.3839770671366,82.80958900096039,14.655200804354905,68.15438819660548,79.2730833956156,0
2025-09-17,3681.800048828125,3685.199951171875,3661.60009765625,3669.0,183,3460.2636550338207,3158.6418484279425,82.72222159082821,11.654266715378185,71.06795487545003,77.37986011208987,0
2025-09-18,3643.699951171875,3667.39990234375,3637.0,3654.60009765625,80,3467.457235274529,3163.4682972114642,78.67174393121331,6.083031244610623,72.58871268660269,67.99525359909677,0
2025-09-19,3671.5,3685.89990234375,3658.199951171875,3659.0,211,3475.458912322587,3168.523339030256,76.81941639579645,3.3845629673550093,73.43485342844144,70.77992296604094,0
2025-09-22,3740.699951171875,3748.199951171875,3688.0,3688.199951171875,410,3485.8605216892256,3174.216638653556,80.01295170915728,5.262478624572665,74.75047308458461,76.30626423623454,0
2025-09-23,3780.60009765625,3786.0,3740.0,3747.0,627,3497.4189364330305,3180.2503049122893,84.78609844961329,8.02850029202294,76.75759815759035,78.79638104820306,0
2025-09-24,3732.10009765625,3772.5,3732.10009765625,3769.800048828125,588,3506.6221192260978,3185.74134762616,83.69057411863605,5.546380768836556,78.1441933497995,69.26700392236403,0
2025-09-25,3736.89990234375,3756.0,3724.699951171875,3742.800048828125,1899,3515.6526205248297,3191.2255123497184,82.26140900113342,3.2937725210671402,78.96763648006628,69.65808583326402,0
2025-09-26,3775.300048828125,3775.300048828125,3775.300048828125,3775.300048828125,19308,3525.834872615155,3197.037199279852,83.26750033516419,3.439891084078326,79.82760925108586,72.65599799632679,0
2025-09-29,3820.89990234375,3827.60009765625,3754.800048828125,3754.800048828125,8860,3537.4060502515704,3203.244788365065,86.74442630084923,5.533453639810688,81.21097266103854,75.72345232401702,0
2025-09-30,3840.800048828125,3865.5,3793.39990234375,3827.5,1611,3549.3038541173173,3209.5886218025084,90.06744919806442,7.0851812296207015,82.98226796844372,76.93926504027438,0
2025-10-01,3867.5,3891.89990234375,3853.300048828125,3863.5,1778,3561.782134348011,3216.13500367512,93.77445812329051,8.633752123877429,85.14070599941309,78.49540915968743,0
2025-10-02,3839.699951171875,3888.60009765625,3823.699951171875,3856.199951171875,3418,3572.6808722626724,3222.3396300183717,93.39248733912109,6.6014250717664,86.79106226735469,72.97382664006837,0
2025-10-03,3880.800048828125,3886.800048828125,3853.699951171875,3855.199951171875,392,3584.7639772260236,3228.891474981653,95.30756089858505,6.81319890498429,88.49436199360076,75.69579294243565,0
2025-10-06,3948.5,3960.0,3926.800048828125,3931.300048828125,1267,3599.028134981866,3236.0517588126813,101.12241451132286,10.102442014177683,91.01997249714518,79.37980569253268,0
2025-10-07,3976.60009765625,3981.5,3940.0,3959.39990234375,2903,3613.8348786161555,3243.4203990001797,106.76742254503324,12.597960038310447,94.1694625067228,80.68827881983383,0
2025-10-08,4043.300048828125,4049.199951171875,3987.199951171875,3987.199951171875,2179,3630.676649997017,3251.379400491005,115.2942206986022,16.89980655350351,98.3944141450987,83.38360447876913,0
2025-10-09,3946.300048828125,4046.199951171875,3940.0,4011.199951171875,3130,3643.0540381864726,3258.2940338077924,112.9229745716425,11.622848341235027,101.30012623040747,68.42655754093649,0
